student_id,gender,age,study_hours_per_day,attendance_percentage,previous_score,assignment_score,midterm_score,extracurricular_activity,internet_access,sleep_hours,parental_education,family_income_category,class_participation,final_score,academic_risk
STU2734,Female,18,2.7,55.7,50.2,39.3,61.6,No,Yes,6.8,Bachelor,Medium,46.9,55.7,Moderate Risk
STU2799,Female,18,1.1,49.3,40.9,24.6,30.8,No,Yes,5.6,High School,Medium,39.4,35.2,High Risk
STU2952,Female,21,8.0,95.3,92.7,86.8,85.4,Yes,No,8.2,Bachelor,Low,71.2,99.9,Low Risk
STU2708,Female,19,4.3,63.7,71.3,51.9,50.9,Yes,Yes,5.8,High School,High,54.5,75.7,Moderate Risk
STU2931,Male,19,4.1,75.0,65.4,45.5,57.6,,Yes,8.7,Bachelor,Medium,80.0,67.3,Moderate Risk
STU2154,Male,22,2.6,51.7,55.1,48.3,50.4,Yes,Yes,6.5,Doctorate,Low,37.9,50.0,Moderate Risk
STU2662,Male,17,4.3,80.1,74.4,48.2,61.7,Yes,Yes,6.5,Bachelor,Low,65.8,65.5,Low Risk
STU2427,Female,17,4.4,77.0,68.0,50.2,57.5,Yes,Yes,6.3,Bachelor,Low,45.6,57.0,Moderate Risk
STU1385,Male,20,3.2,57.4,47.8,46.6,34.6,No,Yes,6.9,Bachelor,Low,51.0,52.9,Moderate Risk
STU2804,Female,17,8.0,86.8,73.4,75.1,74.0,No,Yes,7.3,Associate,Low,80.5,91.0,Low Risk
STU2760,Male,17,3.5,85.8,67.7,61.1,53.7,Yes,Yes,5.5,High School,Medium,57.2,58.4,Low Risk
STU1855,Female,18,4.1,71.7,77.2,67.4,72.7,No,Yes,6.6,High School,Low,45.7,71.9,Low Risk
STU2590,Male,20,3.6,66.4,68.8,58.4,48.2,No,Yes,5.1,Associate,Medium,69.7,68.9,Moderate Risk
STU1220,Male,22,2.4,61.2,71.8,44.2,59.5,Yes,Yes,6.4,Master,Medium,58.6,58.0,Moderate Risk
STU1642,Female,20,6.4,82.3,75.4,62.1,54.1,Yes,Yes,6.2,High School,Low,90.9,73.5,Low Risk
STU1002,Male,21,2.2,46.2,62.6,40.1,49.9,No,Yes,8.9,Associate,Low,45.2,56.8,High Risk
STU1113,Male,20,2.9,66.5,47.3,37.5,48.8,Yes,Yes,5.9,Bachelor,Medium,77.5,55.0,Moderate Risk
STU1699,Female,19,4.2,82.6,77.8,56.9,78.4,No,Yes,7.2,Bachelor,Medium,73.8,78.6,Low Risk
STU2970,Female,20,2.9,69.7,68.8,48.2,46.5,No,Yes,6.8,Associate,Low,42.9,60.8,Moderate Risk
STU1952,Male,20,4.2,75.5,79.2,60.9,50.0,No,Yes,7.3,Associate,Medium,59.0,62.8,Moderate Risk
STU2649,Male,18,2.4,68.8,62.7,31.9,51.2,No,Yes,8.9,Bachelor,High,60.7,57.1,Moderate Risk
STU2637,Female,19,1.5,59.3,61.4,47.5,44.2,Yes,Yes,7.6,Bachelor,High,58.5,61.4,High Risk
STU2794,Male,20,3.1,70.3,53.7,59.7,56.3,Yes,Yes,8.4,Master,Medium,51.8,53.6,Moderate Risk
STU2411,Female,21,3.6,64.2,62.4,39.7,50.2,No,Yes,7.3,Associate,High,69.2,60.9,Moderate Risk
STU2410,Male,21,2.2,51.4,55.0,38.6,43.2,No,Yes,7.1,Associate,Low,31.3,42.1,High Risk
STU2534,Female,20,3.1,66.9,63.7,46.3,48.8,No,Yes,6.8,Bachelor,High,56.8,47.1,Moderate Risk
STU2292,Female,17,3.6,56.4,62.9,44.8,48.0,Yes,Yes,6.3,Bachelor,Low,59.3,56.4,Moderate Risk
STU2857,Male,19,1.6,65.1,64.7,36.3,56.2,No,No,8.1,High School,High,68.3,63.5,Moderate Risk
STU1442,Other,21,1.7,54.8,75.0,50.2,49.8,Yes,Yes,7.6,Master,High,27.4,46.5,Moderate Risk
STU2521,Female,17,4.8,79.3,69.9,62.4,51.9,No,Yes,7.3,Bachelor,Medium,76.2,68.9,Low Risk
STU2137,Male,21,,48.0,70.5,47.2,57.8,No,Yes,8.4,Bachelor,High,38.7,60.8,High Risk
STU2716,Other,17,4.8,81.0,65.3,71.6,65.0,Yes,Yes,6.3,Bachelor,Low,89.3,76.6,Low Risk
STU2257,Female,19,3.8,73.4,76.7,46.2,66.8,No,Yes,8.9,Associate,Medium,60.2,64.7,Moderate Risk
STU2913,Other,17,4.8,66.9,61.6,61.5,47.7,Yes,Yes,7.1,High School,Medium,50.4,60.1,Moderate Risk
STU2632,Female,21,2.5,55.4,66.6,52.1,55.3,No,Yes,7.2,Bachelor,Low,48.9,58.5,Moderate Risk
STU2696,Female,22,1.7,67.7,54.6,35.8,33.2,Yes,Yes,9.7,Bachelor,High,61.7,41.6,High Risk
STU2398,Female,22,5.0,77.0,76.2,55.6,54.3,No,Yes,7.0,Associate,Medium,68.8,71.9,Moderate Risk
STU1664,Female,21,3.6,75.1,70.3,65.1,53.4,Yes,Yes,7.0,Bachelor,Medium,46.7,58.8,Moderate Risk
STU2884,Male,21,1.6,59.0,53.9,45.4,34.9,No,Yes,10.0,Doctorate,Low,48.0,44.4,High Risk
STU2258,Male,17,5.4,80.5,60.7,61.8,55.0,No,Yes,8.1,Associate,Medium,77.4,62.6,Low Risk
STU2840,Female,22,4.1,83.3,79.6,66.5,56.1,Yes,No,6.7,Master,Medium,72.4,75.7,Low Risk
STU2701,Male,22,1.7,83.6,92.8,68.1,70.6,Yes,Yes,5.5,Bachelor,Medium,58.9,69.6,Low Risk
STU1318,Female,22,1.8,50.3,44.9,42.7,36.2,Yes,Yes,7.8,High School,Medium,42.1,34.7,High Risk
STU1649,Male,21,1.7,65.1,63.6,44.6,49.9,No,No,7.9,Bachelor,Medium,32.4,49.6,Moderate Risk
STU2435,Female,22,6.7,70.4,70.9,64.3,59.4,Yes,Yes,5.4,Bachelor,Medium,84.8,73.1,Low Risk
STU2480,Female,19,8.0,78.7,94.0,83.0,78.5,No,Yes,7.6,Master,Low,94.9,84.0,Low Risk
STU1710,Male,20,3.5,75.1,69.5,55.3,38.5,Yes,Yes,5.8,High School,Medium,61.7,63.4,Moderate Risk
STU2383,Male,17,4.0,71.9,75.1,59.1,51.3,No,Yes,6.7,High School,Low,59.5,68.8,Moderate Risk
STU2283,Male,17,2.6,67.4,68.3,54.2,53.1,Yes,Yes,6.5,High School,Low,62.7,60.4,Moderate Risk
STU2769,Female,20,3.0,63.9,71.4,49.2,57.1,Yes,Yes,6.7,Master,Medium,76.3,63.2,Moderate Risk
STU1973,Male,22,4.6,66.7,75.6,59.4,75.0,No,Yes,6.0,Master,Low,38.5,73.5,Low Risk
STU1628,Male,22,2.3,64.0,69.1,47.5,49.7,Yes,No,7.0,Master,High,61.3,51.9,Moderate Risk
STU1633,Male,17,7.3,85.8,91.4,87.4,85.4,No,Yes,7.5,Master,Medium,88.7,99.5,Low Risk
STU2307,Male,21,1.0,54.6,62.1,44.6,31.0,No,Yes,8.4,High School,Medium,33.6,46.0,High Risk
STU2401,Female,19,3.1,68.2,59.6,42.7,56.7,Yes,Yes,6.6,Bachelor,Medium,52.5,58.8,High Risk
STU2409,Male,19,4.0,60.1,74.2,55.2,55.8,No,Yes,7.8,Bachelor,Low,45.9,68.8,Moderate Risk
STU2249,Male,21,3.0,46.7,78.2,38.7,57.7,Yes,Yes,7.5,Bachelor,High,42.1,53.1,Moderate Risk
STU3005,Female,22,3.1,62.3,55.1,58.6,57.4,No,Yes,6.4,Associate,High,63.0,49.2,Moderate Risk
STU2255,Male,22,3.6,56.6,61.2,54.1,43.9,Yes,Yes,7.2,Master,Medium,51.6,48.3,Moderate Risk
STU2497,Male,19,2.1,71.0,,30.3,27.4,Yes,Yes,7.6,Master,Medium,67.7,45.6,High Risk
STU2372,Female,21,2.9,50.7,53.1,28.7,36.2,No,Yes,5.7,High School,Medium,33.9,41.3,High Risk
STU2530,Male,22,4.2,61.2,69.3,65.7,46.9,No,Yes,6.1,High School,Medium,47.5,56.7,Moderate Risk
STU2664,Male,18,8.0,71.2,67.6,82.9,51.1,No,Yes,8.3,Associate,Medium,91.6,78.1,Low Risk
STU2355,Female,21,1.6,64.0,86.1,53.3,68.0,Yes,Yes,6.1,Associate,Low,49.2,64.8,Moderate Risk
STU2822,Female,21,3.3,83.3,71.2,58.5,54.3,No,Yes,9.0,High School,Low,50.6,68.0,Moderate Risk
STU2978,Female,22,2.6,69.5,64.2,41.9,50.6,No,Yes,6.1,Bachelor,Medium,40.6,56.0,Moderate Risk
STU2951,Female,18,3.0,73.9,68.1,42.0,43.0,Yes,Yes,6.8,Associate,Low,41.2,60.9,Moderate Risk
STU2644,Male,18,1.9,58.9,83.1,46.1,58.8,No,Yes,6.9,Associate,Medium,44.3,59.9,Moderate Risk
STU2898,Female,22,2.0,49.0,61.3,32.1,47.1,No,Yes,7.0,Master,Low,23.2,47.1,High Risk
STU1796,Male,17,2.8,53.9,54.0,55.0,51.3,Yes,Yes,8.3,Master,Medium,48.3,52.2,Moderate Risk
STU1646,Male,17,1.6,62.0,63.6,49.7,49.5,Yes,Yes,6.9,High School,High,75.9,55.0,Moderate Risk
STU2013,Male,22,4.1,66.7,69.3,40.4,41.8,Yes,Yes,7.6,Associate,Medium,47.9,50.1,High Risk
STU2888,Female,21,2.8,62.7,51.6,51.6,54.4,Yes,Yes,6.0,Bachelor,Medium,44.9,49.5,Moderate Risk
STU1557,Female,17,2.6,72.7,63.7,48.7,65.2,Yes,Yes,6.7,Bachelor,Medium,56.3,63.5,Moderate Risk
STU1682,Female,18,3.0,54.9,34.8,44.6,37.9,Yes,Yes,7.3,High School,Low,46.5,45.8,High Risk
STU1578,Male,18,4.1,77.8,68.6,52.0,71.6,Yes,No,8.1,Associate,Medium,60.7,68.2,Low Risk
STU2820,Female,17,3.8,59.1,51.8,51.1,38.0,Yes,Yes,6.2,Bachelor,Medium,44.5,49.7,High Risk
STU2110,Female,20,7.0,83.4,91.7,73.5,78.8,Yes,Yes,5.4,Master,Medium,77.5,88.9,Low Risk
STU2267,Female,20,3.2,87.9,69.7,71.5,58.6,No,Yes,8.2,Bachelor,Low,57.8,65.7,Low Risk
STU2723,Female,17,1.5,61.1,49.8,34.7,44.2,Yes,Yes,4.9,Bachelor,Medium,41.5,48.7,High Risk
STU2184,Male,22,8.0,80.4,78.1,79.5,75.4,Yes,Yes,8.8,Associate,Low,91.4,89.8,Low Risk
STU1525,Male,19,1.1,77.4,65.4,29.9,48.9,Yes,No,5.4,High School,Medium,42.4,50.9,Moderate Risk
STU2060,Male,21,3.3,75.4,78.0,48.6,58.0,Yes,Yes,6.8,Associate,Medium,61.8,60.4,Moderate Risk
STU1541,Male,18,3.5,55.8,68.0,38.2,54.3,Yes,No,7.5,Associate,Low,50.9,63.1,Moderate Risk
STU2195,Female,18,3.0,72.6,79.3,58.0,71.0,Yes,Yes,6.9,Associate,Low,53.3,71.3,Moderate Risk
STU2679,Female,17,3.4,62.1,67.8,50.1,60.6,Yes,Yes,7.3,Bachelor,Medium,63.9,65.2,Moderate Risk
STU1749,Male,17,1.3,76.2,59.2,48.4,47.2,No,Yes,10.0,Bachelor,Medium,61.4,60.7,Moderate Risk
STU2901,Male,17,4.3,48.1,61.2,57.7,49.7,Yes,Yes,7.6,Master,Low,61.9,52.3,Moderate Risk
STU2431,Female,17,6.1,74.7,74.5,52.7,65.9,No,Yes,5.0,Associate,Medium,59.5,68.1,Low Risk
STU1485,Male,19,6.8,90.5,93.6,77.1,68.2,No,Yes,9.5,Associate,Medium,81.9,82.5,Low Risk
STU2758,Female,22,2.1,81.9,65.3,52.7,55.7,Yes,Yes,7.0,Bachelor,High,57.5,59.4,Moderate Risk
STU1096,Male,20,3.3,63.8,82.3,69.4,64.7,Yes,Yes,7.9,High School,Medium,61.5,70.3,Moderate Risk
STU2021,Male,22,2.7,65.1,63.0,43.5,46.2,No,Yes,7.2,Master,Low,45.9,51.6,Moderate Risk
STU1564,Female,20,3.3,62.3,71.3,53.9,60.4,No,Yes,8.8,Bachelor,Low,55.7,69.3,Moderate Risk
STU2265,Female,20,4.4,63.0,52.9,56.2,44.4,No,Yes,6.1,Associate,Medium,52.8,60.6,Moderate Risk
STU1743,Male,20,5.3,92.2,77.7,55.1,57.0,Yes,Yes,8.1,Associate,High,74.6,74.9,Moderate Risk
STU1864,Female,20,3.4,66.7,74.8,58.6,68.3,No,Yes,6.1,High School,Low,31.4,65.4,Moderate Risk
STU2599,Female,19,3.1,70.7,68.9,63.1,61.2,No,No,7.4,Bachelor,Medium,55.3,70.7,Low Risk
STU2715,Female,19,4.0,77.6,71.4,45.9,66.7,Yes,Yes,5.6,Bachelor,High,78.8,65.0,Low Risk
STU2485,Female,17,3.5,48.7,58.6,56.5,55.7,No,Yes,8.7,Bachelor,Medium,12.0,52.0,Moderate Risk
STU1892,Male,18,5.7,71.8,73.7,68.5,66.2,No,Yes,6.3,High School,Medium,62.8,74.7,Low Risk
STU2578,Male,18,6.8,78.7,78.1,76.3,68.6,No,Yes,7.6,Bachelor,Medium,70.6,78.6,Low Risk
STU2039,Female,18,2.4,71.2,72.6,46.8,62.8,No,Yes,5.9,Master,Medium,37.0,56.9,Moderate Risk
STU1207,Female,20,2.1,54.4,53.2,29.0,28.7,Yes,Yes,6.3,Master,Medium,63.6,37.0,High Risk
STU1393,Female,22,2.6,50.3,54.3,38.0,34.5,No,Yes,7.0,Bachelor,High,48.6,46.6,High Risk
STU1795,Female,17,1.4,68.1,58.3,51.5,56.8,No,Yes,7.4,High School,Low,51.8,56.9,Moderate Risk
STU1871,Female,21,4.1,73.7,67.4,71.4,67.5,Yes,No,8.2,Doctorate,Low,56.8,71.4,Low Risk
STU1398,Female,20,0.8,70.7,70.9,37.8,60.3,Yes,Yes,7.2,Associate,High,25.9,54.5,Moderate Risk
STU1767,Male,22,8.0,87.9,87.4,68.1,73.3,Yes,Yes,6.8,Bachelor,Low,100.0,90.9,Low Risk
STU2890,Other,18,5.2,88.7,82.1,63.4,69.5,No,Yes,7.7,High School,High,82.5,76.8,Low Risk
STU2242,Male,17,3.4,54.6,47.6,34.9,34.8,Yes,Yes,6.4,Bachelor,Medium,57.9,41.5,Moderate Risk
STU2029,Female,20,2.2,59.8,58.9,41.0,42.3,Yes,Yes,6.0,Bachelor,Medium,62.3,46.7,Moderate Risk
STU2793,Male,21,2.5,84.0,53.7,34.2,45.0,No,Yes,6.3,Bachelor,Medium,41.0,60.0,Moderate Risk
STU1643,Female,21,1.2,59.7,71.2,42.5,61.3,Yes,Yes,7.0,High School,Medium,52.0,52.3,Moderate Risk
STU2942,Female,20,1.9,76.1,74.8,54.7,58.2,Yes,Yes,7.7,Doctorate,Low,55.7,66.4,Moderate Risk
STU1613,Male,18,4.2,46.6,62.8,52.4,41.2,Yes,Yes,7.6,Associate,Medium,51.4,57.8,Moderate Risk
STU2763,Female,22,8.0,90.1,98.0,80.8,88.5,Yes,Yes,7.0,Bachelor,Low,100.0,100.0,Low Risk
STU1961,Female,17,3.7,52.6,48.9,44.9,27.7,Yes,Yes,6.4,Master,Medium,67.8,44.5,High Risk
STU2571,Male,17,5.1,74.1,83.6,73.7,65.4,Yes,Yes,7.0,Master,Low,72.6,77.7,Low Risk
STU1726,Male,22,1.4,45.0,50.9,43.3,40.0,Yes,Yes,8.2,Bachelor,Medium,43.9,41.9,High Risk
STU1684,Male,17,2.2,85.9,67.1,44.5,67.8,No,Yes,8.2,Master,Low,41.0,56.4,Moderate Risk
STU1099,Female,20,2.8,60.9,63.5,48.4,54.3,No,Yes,6.4,High School,High,60.1,57.0,Moderate Risk
STU1805,Female,22,4.9,70.2,81.1,55.9,55.5,Yes,Yes,7.2,Associate,Medium,87.8,63.6,Moderate Risk
STU2752,Female,22,2.9,65.6,65.4,47.9,49.0,No,Yes,7.0,Bachelor,Low,38.7,54.6,Moderate Risk
STU2598,Female,22,2.6,71.7,81.9,48.2,55.6,No,No,8.2,Bachelor,Medium,56.3,49.9,Moderate Risk
STU1407,Female,21,3.7,73.0,80.5,61.5,76.3,No,Yes,6.4,Associate,Medium,80.3,72.0,Low Risk
STU1503,Female,22,3.6,77.9,78.0,66.2,63.1,Yes,Yes,7.3,Associate,High,76.5,75.2,Moderate Risk
STU2072,Female,20,4.1,76.2,81.5,71.7,70.0,Yes,Yes,8.3,Bachelor,High,66.9,83.4,Low Risk
STU2057,Male,22,2.6,79.5,63.1,41.9,52.6,No,No,4.9,Bachelor,Medium,57.5,55.4,Moderate Risk
STU1930,Female,21,4.4,52.9,72.6,58.2,55.7,Yes,No,7.4,Master,Low,55.4,65.2,Moderate Risk
STU1780,Male,19,4.5,81.4,87.2,75.8,60.7,No,Yes,6.7,Master,High,62.9,77.4,Low Risk
STU2864,Male,17,3.2,69.6,81.5,69.5,68.4,No,Yes,7.8,Associate,Medium,74.0,72.2,Low Risk
STU1201,Male,20,1.0,61.2,55.0,41.5,51.0,No,Yes,7.0,Bachelor,Medium,46.7,57.7,Moderate Risk
STU1135,Male,21,6.0,81.0,87.3,79.0,88.0,No,Yes,8.0,Bachelor,Low,82.0,88.9,Low Risk
STU2052,Male,17,3.0,69.3,74.8,63.6,67.8,No,No,5.0,High School,Low,58.6,73.2,Moderate Risk
STU1041,Female,22,4.3,73.4,84.3,63.7,57.7,Yes,Yes,6.7,Bachelor,Low,55.0,72.5,Moderate Risk
STU2018,Male,19,4.8,75.5,67.4,73.8,55.7,No,Yes,8.3,Master,Medium,67.9,73.6,Low Risk
STU1231,Male,17,3.0,80.0,63.7,63.3,57.0,No,No,6.7,High School,Low,53.9,71.9,Moderate Risk
STU2514,Female,21,2.9,68.4,66.6,43.0,55.1,No,Yes,8.0,Master,Low,54.1,55.5,Moderate Risk
STU2797,Male,17,2.0,53.6,57.3,29.7,38.4,Yes,Yes,8.0,High School,Medium,51.0,47.2,High Risk
STU1379,Male,20,1.8,55.8,62.9,39.6,48.4,No,Yes,7.2,Master,Medium,44.4,55.7,High Risk
STU1289,Female,17,6.0,70.6,75.8,69.8,68.8,No,Yes,6.6,Doctorate,Medium,75.2,79.3,Low Risk
STU1419,Male,17,1.3,45.7,48.0,35.7,41.8,Yes,Yes,8.5,Bachelor,Medium,47.8,37.6,High Risk
STU2699,Male,19,2.2,52.4,53.6,53.5,45.5,Yes,Yes,5.7,Bachelor,Medium,42.7,48.6,High Risk
STU1392,Female,22,5.3,72.4,75.4,76.6,75.2,Yes,Yes,4.4,Bachelor,High,53.6,71.4,Low Risk
STU1593,Female,17,2.7,53.7,59.1,44.4,49.9,No,No,7.0,Associate,Medium,50.9,54.4,Moderate Risk
STU2523,Female,18,3.5,45.0,60.0,48.9,40.2,No,Yes,8.3,Bachelor,High,49.2,61.1,Moderate Risk
STU2163,Female,19,8.0,74.7,64.6,65.8,69.4,Yes,Yes,8.3,Master,Medium,67.7,71.1,Low Risk
STU2087,Male,21,2.8,58.9,58.7,47.3,41.9,No,Yes,5.6,High School,Low,51.0,45.8,High Risk
STU2496,Male,18,2.5,59.7,50.9,51.4,51.0,Yes,Yes,5.7,Master,High,28.9,49.9,High Risk
STU1648,Male,18,,60.2,61.4,49.7,58.4,Yes,Yes,4.9,Associate,Medium,47.1,52.2,Moderate Risk
STU2153,Male,19,4.6,80.5,76.3,63.9,79.4,No,Yes,6.6,Associate,Medium,74.4,78.4,Low Risk
STU2368,Male,22,5.0,69.2,81.6,57.8,66.9,Yes,Yes,7.9,High School,Medium,52.3,63.3,Low Risk
STU1521,Male,17,8.0,79.8,76.0,82.3,77.6,No,Yes,8.6,High School,Low,75.4,91.2,Low Risk
STU2863,Female,17,4.7,74.3,95.5,53.0,80.6,No,Yes,9.0,High School,Medium,46.3,66.5,Low Risk
STU2881,Male,21,2.8,62.1,57.8,51.1,45.2,No,Yes,6.3,Bachelor,Low,65.1,52.0,Moderate Risk
STU1065,Female,19,3.5,62.8,51.9,46.7,47.0,No,Yes,6.5,Master,High,61.9,54.7,Moderate Risk
STU2837,Female,17,2.3,66.3,74.0,47.6,59.9,No,Yes,6.8,Bachelor,Medium,50.0,58.7,Moderate Risk
STU1015,Female,21,3.0,47.8,59.8,44.2,41.9,No,Yes,6.3,Bachelor,High,71.2,53.5,Moderate Risk
STU2181,Male,17,2.0,56.5,57.1,40.3,48.7,No,No,5.9,Associate,Medium,58.1,52.7,Moderate Risk
STU2065,Female,17,4.0,93.6,83.8,65.4,67.5,Yes,Yes,6.0,High School,Low,65.7,73.5,Low Risk
STU1493,Female,17,5.5,72.5,76.8,67.0,61.9,Yes,Yes,7.0,Associate,Medium,74.1,75.6,Low Risk
STU1380,Female,22,2.1,53.4,50.5,46.4,41.5,No,Yes,6.1,Master,Low,46.9,50.2,High Risk
STU1188,Male,18,1.5,72.0,61.9,40.7,48.3,Yes,Yes,7.7,Bachelor,Low,51.7,42.1,Moderate Risk
STU1764,Male,22,5.0,68.1,70.7,53.1,57.0,No,Yes,7.6,Bachelor,Medium,76.6,62.0,Moderate Risk
STU1217,Female,21,7.1,72.8,89.1,64.8,71.9,Yes,Yes,7.2,,Low,76.1,75.3,Low Risk
STU1792,Male,21,2.0,48.7,56.6,37.7,30.6,Yes,Yes,5.8,Doctorate,Medium,60.3,41.4,High Risk
STU2077,Female,18,1.5,63.4,67.2,33.1,45.8,Yes,Yes,6.1,Bachelor,Medium,71.4,42.1,High Risk
STU1879,Female,19,6.2,52.8,54.6,49.8,53.9,No,Yes,6.8,Master,Medium,45.9,62.5,Moderate Risk
STU1338,Male,22,3.3,78.7,77.4,73.1,66.9,No,Yes,6.1,High School,Medium,55.6,68.5,Low Risk
STU2773,Male,21,3.7,71.6,64.2,66.2,55.6,Yes,Yes,5.7,High School,Low,50.1,61.0,Moderate Risk
STU1720,Male,20,5.1,82.6,70.5,75.6,61.3,No,Yes,7.3,Doctorate,Low,61.0,71.3,Low Risk
STU2749,Male,22,4.3,71.9,49.3,53.7,49.7,Yes,Yes,7.4,Bachelor,Medium,63.4,63.7,Moderate Risk
STU1296,Male,20,1.9,54.0,60.9,39.6,45.9,No,Yes,7.4,Master,Low,57.8,48.0,High Risk
STU2726,Female,21,6.2,64.7,73.3,63.0,59.8,Yes,No,6.0,Associate,Medium,79.1,72.4,Low Risk
STU2017,Female,18,7.5,69.1,97.3,78.7,65.9,No,Yes,6.2,Associate,Low,77.1,86.9,Low Risk
STU2276,Female,18,4.0,75.6,52.1,50.1,54.5,No,Yes,6.7,Bachelor,Medium,71.0,57.1,Moderate Risk
STU2751,Male,19,3.7,82.6,80.3,62.4,67.1,No,Yes,6.9,Bachelor,Medium,96.5,76.8,Moderate Risk
STU2486,Female,20,2.4,59.3,51.8,50.8,50.1,No,Yes,5.5,Bachelor,Low,53.7,51.6,Moderate Risk
STU1456,Male,19,6.4,94.1,98.0,79.7,87.3,No,Yes,5.5,Associate,Medium,86.2,95.0,Low Risk
STU1213,Male,19,2.4,71.6,61.4,61.5,53.5,Yes,Yes,7.5,Associate,Low,55.9,64.3,Moderate Risk
STU1816,Male,21,5.0,76.5,73.2,64.1,76.2,No,Yes,5.4,Bachelor,Low,62.4,75.5,Low Risk
STU2887,Female,17,4.9,61.4,57.4,53.4,59.8,No,Yes,6.8,Bachelor,High,58.4,61.9,Moderate Risk
STU1270,Female,19,2.9,64.9,61.2,55.2,56.7,No,Yes,5.8,Master,Medium,35.0,50.2,Moderate Risk
STU1996,Female,19,1.3,47.1,59.8,48.2,49.4,No,Yes,6.7,Associate,Low,35.0,49.1,Moderate Risk
STU1202,Female,18,2.9,53.0,55.5,28.8,31.9,Yes,No,4.7,Associate,High,48.5,48.2,High Risk
STU1162,Male,21,6.8,61.2,77.8,66.9,59.0,No,Yes,5.6,Bachelor,Low,75.0,74.7,Low Risk
STU2580,Male,19,3.0,50.0,72.7,46.2,39.9,Yes,Yes,6.5,Doctorate,Medium,40.8,51.3,High Risk
STU1730,Female,19,3.0,69.8,73.7,41.1,64.9,No,No,7.2,Bachelor,Low,47.8,66.7,Moderate Risk
STU1402,Male,19,2.4,79.7,68.9,45.5,47.0,No,Yes,7.0,Associate,Medium,66.1,57.1,Moderate Risk
STU1703,Female,22,5.0,62.1,94.3,69.4,71.1,No,Yes,7.2,Associate,Medium,53.7,61.3,Low Risk
STU2501,Male,20,3.6,61.3,58.2,46.0,47.0,No,Yes,5.6,Associate,Low,48.3,49.4,Moderate Risk
STU2846,Female,18,1.9,77.6,62.5,38.8,44.5,No,No,6.9,High School,Medium,58.2,54.3,High Risk
STU2796,Female,18,5.4,87.5,89.1,57.4,75.5,No,Yes,7.7,High School,Medium,80.2,88.0,Low Risk
STU2130,Female,19,8.0,82.5,85.8,88.6,83.6,Yes,Yes,6.1,High School,Medium,71.7,96.7,Low Risk
STU1566,Male,18,1.7,57.2,50.4,42.3,65.3,No,Yes,6.2,Associate,Medium,63.4,59.1,Moderate Risk
STU2414,Female,17,3.4,75.5,70.3,66.1,61.4,No,Yes,5.7,Bachelor,Medium,57.2,69.2,Low Risk
STU2022,Female,17,1.9,63.1,53.1,48.1,50.7,Yes,Yes,7.0,Master,Medium,60.4,52.8,Moderate Risk
STU2026,Female,21,3.4,61.8,67.3,33.5,41.2,No,Yes,9.4,Bachelor,Low,51.1,50.6,High Risk
STU2412,Female,22,6.5,68.7,66.5,70.1,58.9,No,Yes,5.1,High School,Medium,81.3,75.1,Moderate Risk
STU2896,Male,17,1.4,74.0,46.8,42.0,32.0,No,Yes,6.6,Master,Medium,63.9,48.8,High Risk
STU2586,Female,22,1.4,45.0,48.9,37.8,44.8,No,Yes,8.5,Bachelor,High,46.3,53.9,High Risk
STU2956,Male,21,3.2,78.3,72.7,49.7,66.2,Yes,No,8.1,Associate,Low,90.5,60.1,Moderate Risk
STU2105,Other,19,1.4,59.5,54.9,50.6,57.2,No,No,6.5,Master,Low,59.9,57.1,Moderate Risk
STU1206,Female,19,2.9,80.1,74.8,61.5,56.7,No,Yes,6.3,Associate,High,60.4,68.8,Moderate Risk
STU1035,Male,21,5.4,74.8,76.1,65.1,59.9,,Yes,4.4,High School,Low,97.2,73.6,Low Risk
STU2967,Female,20,2.6,71.2,61.7,42.1,53.7,No,Yes,8.9,Bachelor,Medium,59.8,64.4,Moderate Risk
STU1776,Female,22,2.1,60.0,61.4,43.9,53.2,No,Yes,7.0,Bachelor,Medium,22.3,46.0,Moderate Risk
STU1509,Male,20,6.7,78.8,87.7,78.3,75.8,No,Yes,5.8,High School,Medium,66.2,90.0,Low Risk
STU2452,Male,17,1.4,45.0,66.8,33.8,47.5,No,Yes,5.2,Associate,Low,16.2,46.3,High Risk
STU2479,Male,19,3.2,70.5,86.0,65.3,61.9,No,Yes,5.3,Bachelor,Medium,51.2,72.7,Low Risk
STU2327,Female,21,5.3,76.6,71.0,69.0,69.3,Yes,Yes,,Bachelor,Low,69.5,73.3,Low Risk
STU2391,Female,21,1.8,66.0,46.8,46.7,45.2,No,No,7.5,Bachelor,Low,46.3,47.0,High Risk
STU1092,Male,19,2.6,55.2,75.6,41.1,60.3,No,Yes,6.9,Master,Medium,32.6,56.3,Moderate Risk
STU2364,Male,22,0.9,45.0,66.8,44.7,36.0,No,Yes,8.2,Bachelor,High,45.2,45.7,High Risk
STU1898,Male,21,5.7,72.6,81.2,69.7,73.9,No,Yes,6.6,High School,Low,76.2,72.0,Low Risk
STU1565,Female,17,2.3,79.2,49.1,44.6,39.9,Yes,Yes,6.4,Bachelor,Medium,39.6,43.3,Moderate Risk
STU2370,Female,20,3.8,77.1,75.8,58.5,49.7,No,Yes,5.0,Master,High,59.3,64.6,Moderate Risk
STU1777,Female,17,6.1,65.6,77.8,55.0,51.6,No,Yes,7.9,Bachelor,Medium,57.6,66.9,Moderate Risk
